post_id,post_name,post_author,post_date,post_type,post_status,post_tags,post_title,post_content,post_category,numagencia,destacado,antiguedad,"Tipo oferta",keypromo,opcioncompra,latitud,altitud,aseos,banyos,carpinteria,carpinext,comunidadincluida,tbano,tcocina,tfachada,tpostigo,tinterior,distmar,conservacion,habdobles,habitaciones,m_cons,m_parcela,m_uties,m_cocina,m_comedor,m_terraza,numplanta,orientacion,salon,suelo,precioinmo,precioalq,ref,accion,ciudad,cp,zona,adaptadominus,airecentral,aire_con,alarma,alarmaincendio,alarmarobo,arma_empo,ascensor,balcon,bar,barbacoa,cajafuerte,calefacentral,calefaccion,chimenea,cocina_inde,descalcificador,diafano,electro,esquina,galeria,plaza_gara,garajedoble,gasciudad,gimnasio,habjuegos,hidromasaje,jacuzzi,lavanderia,linea_tlf,luminoso,muebles,ojobuey,parking,patio,piscina_com,piscina_prop,preinstaacc,primera_line,puerta_blin,satelite,sauna,solarium,sotano,tv,terraza,terrazaacris,todoext,trastero,urbanizacion,vestuarios,video_port,vistasalmar,energialetra,energiarecibido,descrip1,titulo1,titulo2,descrip2,numfotos,foto1,foto2
4651476,"DÚPLEX SEMINUEVO EN VENTA DE 4 HABITACIONES Y 153M2 EN SALLENT",editor@davidberruezo.com,,post,publish,Dúplex,"DÚPLEX SEMINUEVO EN VENTA DE 4 HABITACIONES Y 153M2 EN SALLENT","Dúplex seminuevo en Sallent zona zona alta de 153 m2 de superficie. Cocina, comedor de 22 m2 con salida a balcón, 3 habitaciones dobles, una habitación sencilla, 1 baño con bañera y 1 baño con plato de ducha. Equipado con aire acondicionado. Plaza de párking y trastero opcional en la misma finca. Ideal Familias!!!~~~OPORTUNIDAD! DÚPLEX EN VENTA EN SALLENT!!!",Dúplex,3377,0,2000,Dúplex,0,41.8267555918078,41.8267555918078,1.8964324437915,0,2,,,0,,,,,"P.B. Balcón con acceso desde comedor, 1 habitación pequeña, baño y cocina.~P.1. 3 habitaciones dobles, aire acondicionado en distribuidor.~CERTIFICADO E150/31 M998BK7YH~CEDULA CHB2265500008~P.1 107M2 CONSTR.~P.B. 46 M2 CONSTR.~Trastero Nº 8 --- REGISTRO 2 MANRESA, TOMO 2574, LIBRO 165, FOLIO 208 FINCA 6462 - 8413003DG0381S0008CK~Parking nº 10 --(24m2 constr) -- Manresa 2 , TOMO 2589, LIBRO 166, FOLIO 62, FINCA 6475~PARKING Y TRASTERO OPCIONAL: 5000€ (Fincas independientes)~HIPOTECA 127.000€ A FAVOR DE LA CAIXA",0,"Semi nuevo",3,1,153,0,133,7,22,0,0,,0,,131000,0,AM01434,Vender,Sallent,08650,"ZONA ALTA",0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,E,1,"Dúplex seminuevo en Sallent zona zona alta de 153 m2 de superficie. Cocina, comedor de 22 m2 con salida a balcón, 3 habitaciones dobles, una habitación sencilla, 1 baño con bañera y 1 baño con plato de ducha. Equipado con aire acondicionado. Plaza de párking y trastero opcional en la misma finca. Ideal Familias!!!~~~OPORTUNIDAD! DÚPLEX EN VENTA EN SALLENT!!!","DÚPLEX SEMINUEVO EN VENTA DE 4 HABITACIONES Y 153M2 EN SALLENT",,,17,https://fotos5.apinmo.com/3377/4651476/3-1.jpg,https://fotos5.apinmo.com/3377/4651476/3-2.jpg
4721106,"PISO PARA REFORMAR EN VENTA DE 3 HABITACIONES EN ST VICENÇ DE CASTELLET",editor@davidberruezo.com,,post,publish,Piso,"PISO PARA REFORMAR EN VENTA DE 3 HABITACIONES EN ST VICENÇ DE CASTELLET","Piso  a reformar en venta en Sant Vicenç de Castellet zona Instituto de 80 m2. Cocina independiente de 8m2, comedor de 20 m2 con chimenea de piedra y mármol, 3 habitaciones dobles, estudio,  un baño con 1/2 bañera, lavadero y patio de 80m2. Muy bien situado, ideal inversores!~~OPORTUNIDAD! PISO A REFORMAR EN ST VICENÇ DE CASTELLET!~",Piso,3377,0,1964,Piso,0,41.668778606177,41.668778606177,1.86469894550841,0,1,,,0,,,,,"Piso para reforma. Comedor con chimenea de piedra y mármol con acceso a cocina y a salita. 3 habitaciones dobles, una de ellas con ventana a salita, las otras dos exteriores. Patio situado en una planta baja con escaleras para acceder, está como zona comunitaria por parentesco antiguos propietarios.~Humedades en un dormitorio provenientes de la canal que hay que cambiar.~En salita vigas de hierro vistas pintadas tipo madera.~Piso totalmente a reformar~No cédula~No certificado~Herencia de 3 hermanos - aceptación ok~~IBI 300€/AÑO~BASURAS: 80€/AÑO~No comunidad~El piso de abajo tiene acceso independiente.~PRECIO NEGOCIABLE: 3000€",0,"Para reformar",3,0,80,0,69,8,20,0,1,,0,,61000,0,AM01441,Vender,"Sant Vicenç de Castellet",08295,Institut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,G,2,"Piso  a reformar en venta en Sant Vicenç de Castellet zona Instituto de 80 m2. Cocina independiente de 8m2, comedor de 20 m2 con chimenea de piedra y mármol, 3 habitaciones dobles, estudio,  un baño con 1/2 bañera, lavadero y patio de 80m2. Muy bien situado, ideal inversores!~~OPORTUNIDAD! PISO A REFORMAR EN ST VICENÇ DE CASTELLET!~","PISO PARA REFORMAR EN VENTA DE 3 HABITACIONES EN ST VICENÇ DE CASTELLET",,,22,https://fotos5.apinmo.com/3377/4721106/2-1.jpg,https://fotos5.apinmo.com/3377/4721106/2-2.jpg
4745820,"FANTÁSTICO DÚPLEX DE DISEÑO EN VENTA EN EL CENTRO DE SANT VICENÇ DE CASTELLET",editor@davidberruezo.com,,post,publish,Dúplex,"FANTÁSTICO DÚPLEX DE DISEÑO EN VENTA EN EL CENTRO DE SANT VICENÇ DE CASTELLET","Dúplex de diseño reformado en venta en el centro de Sant Vicenç de Castellet.  Superficie de 101 m2 distribuidos en dos plantas: planta baja con comedor de 20m2 con salida a tribuna, cocina independiente y una habitación suite con baño y vestidor. En la planta superior encontramos una habitación individual, un estudio de  20m2 con salida a terraza y un aseo. Equipado con algunos muebles, aire acondicionado y vídeo portero. Carpintería exterior de aluminio con vidrios dobles, suelos de parquet y carpintería interior de madera. Muy bien situado y luminoso, no lo dejes escapar!~~DÚPLEX DE DISEÑO EN VENTA EN SANT VICENÇ DE CASTELLET!~~~",Dúplex,3377,0,1900,Dúplex,0,41.6649579804375,41.6649579804375,1.86335385826221,0,2,,,0,,,,,"P.B. Comedor con salida a tribuna, cocina, habitación suite con baño y vestidor.~P.1. 1 habitación con salida a balcón, un estudio con salida a terraza y aseo.~Dúplex muy chulo, todo reformado y de diseño.~CERTIFICADO Y CÉDULA EN TRÁMITE.~IBI 280€/AÑO APROX~BASURAS 97,20€/AÑO~HIPOTECA 96.000€ LIBERTYBANC~CÉDULA CHB 00301217001~~",0,Reformado,1,1,101,0,88,4,20,13,0,,0,,119000,0,AM01445,Vender,"Sant Vicenç de Castellet",08295,Centre,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,E,1,"Dúplex de diseño reformado en venta en el centro de Sant Vicenç de Castellet.  Superficie de 101 m2 distribuidos en dos plantas: planta baja con comedor de 20m2 con salida a tribuna, cocina independiente y una habitación suite con baño y vestidor. En la planta superior encontramos una habitación individual, un estudio de  20m2 con salida a terraza y un aseo. Equipado con algunos muebles, aire acondicionado y vídeo portero. Carpintería exterior de aluminio con vidrios dobles, suelos de parquet y carpintería interior de madera. Muy bien situado y luminoso, no lo dejes escapar!~~DÚPLEX DE DISEÑO EN VENTA EN SANT VICENÇ DE CASTELLET!~~~","FANTÁSTICO DÚPLEX DE DISEÑO EN VENTA EN EL CENTRO DE SANT VICENÇ DE CASTELLET",,,20,https://fotos5.apinmo.com/3377/4745820/3-1.jpg,https://fotos5.apinmo.com/3377/4745820/3-2.jpg
4834215,"LOCAL  EN ALQUILER DE 140M2 CON SALIDA DE HUMOS EN SANT JOAN DE VILATORRADA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL  EN ALQUILER DE 140M2 CON SALIDA DE HUMOS EN SANT JOAN DE VILATORRADA","Local comercial para reformar en alquiler en Sant Joan de Vilatorrada zona del  Instituto. Con una superficie de 140 m2 en un local diáfano y de forma rectangular. Dispone de salida de humos y de persiana manual, entrada sin escalones con posibilidad de entrada de vehículos. Ideal para montar su negocio a su gusto. Consúltenos y le informaremos!~~ (Incluye gastos de IBI)~~LOCAL COMERCIAL A REFORMAR EN ALQUILER!~","Local comercial",3377,0,2003,"Local comercial",0,41.7304026,41.7304026,1.8098982000000206,0,0,,,1,,,,,"Salida de humos, entrada sin escalones. Pueden entrar vehículos.~Las condiciones de carencia se pueden pactar según las obras a realizar. Persiana manual.~Está todo por obrar~Precio: 320 € (IBI incl.)~Basuras y comunidad a cargo del inquilino~Comunidad unos 70 € trimestrales~Fianza: 2 meses~Honorarios: 1 MES PROP./ 1 MES INQUILINO~Se puede negociar con el propietario que pague una parte de las instalaciones, en ese caso la cuota de alquiler subiría a 400 € aproximadamente.",0,"Para reformar",0,0,140,0,140,0,0,0,0,,0,,0,320,AM01457,Alquilar,"Sant Joan de Vilatorrada",08250,Institut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Local comercial para reformar en alquiler en Sant Joan de Vilatorrada zona del  Instituto. Con una superficie de 140 m2 en un local diáfano y de forma rectangular. Dispone de salida de humos y de persiana manual, entrada sin escalones con posibilidad de entrada de vehículos. Ideal para montar su negocio a su gusto. Consúltenos y le informaremos!~~ (Incluye gastos de IBI)~~LOCAL COMERCIAL A REFORMAR EN ALQUILER!~","LOCAL  EN ALQUILER DE 140M2 CON SALIDA DE HUMOS EN SANT JOAN DE VILATORRADA",,,5,https://fotos5.apinmo.com/3377/4834215/2-1.jpg,https://fotos5.apinmo.com/3377/4834215/2-2.jpg
4845395,"OPORTUNIDAD! BAR MUSICAL EN ALQUILER TODO ACONDICIONADO SIN TRASPASO",editor@davidberruezo.com,,post,publish,Pub,"OPORTUNIDAD! BAR MUSICAL EN ALQUILER TODO ACONDICIONADO SIN TRASPASO","Bar de copas en alquiler en Manresa zona del ayuntamiento. Dispone de 260 m2 aprox. distribuidos en varias estancias, entrada con guardarropa, almacén de 60m2 aprox. , 4 aseos, dos de hombres y dos de mujeres, aforo para 98 personas y licencia de actividad en vigor. Un local con los contadores dados de alta, equipado con el mobiliario, con aire acondicionado y calefacción , listo para emprender el negocio desde el primer día. Muy bien situado. No lo dude, consúltenos~~PRECIO: 600€ (IBI y Impuesto de basuras no incluido)~~OPORTUNIDAD DE NEGOCIO! BAR MUSICAL EN ALQUILER EN MANRESA!!!~",Pub,3377,0,1761,Pub,0,41.7242046632833,41.7242046632833,1.82812660506474,4,0,,,0,,,,,"Es el antiguo Grease. Un local acondicionado para empezar a trabajar ya y sin inversión.~Aforament de 98 personas. Entrada con guardarropa, varias estancias, almacén de 60m2 aprox., lavabo individual hombre 3m2, lavabo individual mujeres 3m2, lavabos mujeres con 3 wc 6m2, lavabos hombres con 2wc y \"meadero\", varias estancias de baile (4) con 4 barritas.~No hay salida de humos~La licencia actualmente está en vigor como Bar Musical (se cederá a favor del inquilino)~PRECIO: 600€ (IBI Y BASURAS A CARGO DEL INQUILINO)Basuras 64 al mes~Ibi 45.61 al mes~~TOTAL PRECIO AL MES: 709,61~~ EL PRECIO ES CON EL IVA Y EL IRPF (IVA sumado 21 %  IRPF descontado - 19%)~FIANZA: 2 MESES~GARANTÍA ADICIONAL: 2000 € EFECTIVO~EXTRANJEROS NO~HONORARIOS; 1 MES INQUILINO + IVA / 1 MES PROPIETARIO + IVA ( - SEGURO DE ALQUILER)~",0,"Buen estado",0,0,260,0,220,0,0,0,0,,0,,0,600,AM01458,Alquilar,Manresa,08241,"Muralla del Carme",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,2,"Bar de copas en alquiler en Manresa zona del ayuntamiento. Dispone de 260 m2 aprox. distribuidos en varias estancias, entrada con guardarropa, almacén de 60m2 aprox. , 4 aseos, dos de hombres y dos de mujeres, aforo para 98 personas y licencia de actividad en vigor. Un local con los contadores dados de alta, equipado con el mobiliario, con aire acondicionado y calefacción , listo para emprender el negocio desde el primer día. Muy bien situado. No lo dude, consúltenos~~PRECIO: 600€ (IBI y Impuesto de basuras no incluido)~~OPORTUNIDAD DE NEGOCIO! BAR MUSICAL EN ALQUILER EN MANRESA!!!~","OPORTUNIDAD! BAR MUSICAL EN ALQUILER TODO ACONDICIONADO SIN TRASPASO",,,29,https://fotos5.apinmo.com/3377/4845395/3-1.jpg,https://fotos5.apinmo.com/3377/4845395/3-2.jpg
4851825,"FANTÁSTICA CASA EN VENTA CON GARAJE Y PATIO EN NAVARCLES",editor@davidberruezo.com,,post,publish,Casa,"FANTÁSTICA CASA EN VENTA CON GARAJE Y PATIO EN NAVARCLES","Amplia casa en venta en la entrada de Navarcles de 201 m2 construidos y 112 m2 de superficie de parcela. Garaje de unos 40 m2 con trastero y salida a patio de 50 m2  con barbacoa. Primera Planta con comedor de 30m2, cocina office con vitrocerámica, un baño y balcón. Segunda Planta con 1 habitación suite con aire acondicionado y salida a terraza, 2 habitaciones sencillas y una baño. Tercera Planta con estudio de 18m2 y suelo de parquet. Equipada con pre-instalación de hilo musical, portero automático y armarios empotrados. Ventanas de aluminio con vidrios dobles, suelos de terrazo rústico y carpintería interior de sapelli. Ideal para famílias, infórmese y visítela!   ~~FANTÁSTICA CASA EN VENTA EN NAVARCLES!",Casa,3377,0,1995,Casa,0,41.7561142000315,41.7561142000315,1.89948040087907,0,2,,,0,,,,,"LA CASA ESTÁ ABAJO DE TODO DE LA CALLE, NO ES DONDE CORRESPONDERÍA EL NÚMERO 14 (MÁS ABAJO HAN AMPLIADO LOS NÚMEROS Y HAN PUESTO LOS BIS)~P.B. Garaje (2c) 40m2 aprox con puerta automática, trastero 1m2 con salida a patio de 50m2 con barbacoa.~P.1. Comedor, cocina, baño y un balcón. Aire acondicionado en el comedor pero se tiene que reparar.~P.2. 3 hab. (1 suite con acceso a terraza) y baño. Aire acondicionado en habitación suite.~P.3. Estudio 18m2 con suelo de parquet.~Pre-instalación de hilo musical~La cédula y el certificado lo tiene que hacer.~La casa está muy chula.~P.B. 57M2 constr.~P.1. 68m2 constr.~P.2. 56m2~P.3. 20m2~Es una separación, actualmente vive Francisco, para las visitas hay que llamarlo a él.~HIPOTECA  129000€ A FAVOR DE BBVA",0,"Buen estado",1,2,201,112,174,20,30,9,0,,0,,221000,0,AM01460,Vender,Navarcles,08270,Navarcles,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,6,0,0,3,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,G,2,"Amplia casa en venta en la entrada de Navarcles de 201 m2 construidos y 112 m2 de superficie de parcela. Garaje de unos 40 m2 con trastero y salida a patio de 50 m2  con barbacoa. Primera Planta con comedor de 30m2, cocina office con vitrocerámica, un baño y balcón. Segunda Planta con 1 habitación suite con aire acondicionado y salida a terraza, 2 habitaciones sencillas y una baño. Tercera Planta con estudio de 18m2 y suelo de parquet. Equipada con pre-instalación de hilo musical, portero automático y armarios empotrados. Ventanas de aluminio con vidrios dobles, suelos de terrazo rústico y carpintería interior de sapelli. Ideal para famílias, infórmese y visítela!   ~~FANTÁSTICA CASA EN VENTA EN NAVARCLES!","FANTÁSTICA CASA EN VENTA CON GARAJE Y PATIO EN NAVARCLES",,,33,https://fotos5.apinmo.com/3377/4851825/3-1.jpg,https://fotos5.apinmo.com/3377/4851825/3-2.jpg
4875468,"PLANTA BAJA SEMINUEVA EN VENTA DE 3 HABITACIONES EN NAVARCLES",editor@davidberruezo.com,,post,publish,"Planta baja","PLANTA BAJA SEMINUEVA EN VENTA DE 3 HABITACIONES EN NAVARCLES","Piso  planta baja en venta zona del ayuntamiento de Navarcles. 102 m2 distribuidos en cocina office con vitrocerámica, comedor con aire acondicionado, 3 habitaciones dobles (una suite), 1 baño con bañera hidromasaje, 1 baño con plato de ducha y galería interior de 13m2. Ventanas de aluminio con vidrios dobles, suelos de gres y carpintería interior de roble. Situado en una finca seminueva con ascensor y videoportero. Muy bien situado, no lo dude consúltenos!~Disponible en la modalidad de alquiler con opción de compra!!~~FANTÁSTICO PISO DE PLANTA BAJA EN VENTA!","Planta baja",3377,0,2005,"Planta baja",0,41.7498423883849,41.7498423883849,1.9017488320779,0,2,,,0,,,,,"CÉDULA EN VIGOR Y CERTIFICADO ENERGÉTICO PENDIENTE~Piso seminuevo de planta baja. Hay un escalón. Con galería interior.~~HIPOTECA PENDIENTE DE 13000€ A FAVOR DE BBVA~Hipoteca subrrogable~~Alquiler con opción de compra",0,"Semi nuevo",3,0,102,0,75,11,18,0,0,,0,,132000,0,AM01466,Vender,Navarcles,08270,AJUNTAMENT,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,6,0,0,3,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,G,2,"Piso  planta baja en venta zona del ayuntamiento de Navarcles. 102 m2 distribuidos en cocina office con vitrocerámica, comedor con aire acondicionado, 3 habitaciones dobles (una suite), 1 baño con bañera hidromasaje, 1 baño con plato de ducha y galería interior de 13m2. Ventanas de aluminio con vidrios dobles, suelos de gres y carpintería interior de roble. Situado en una finca seminueva con ascensor y videoportero. Muy bien situado, no lo dude consúltenos!~Disponible en la modalidad de alquiler con opción de compra!!~~FANTÁSTICO PISO DE PLANTA BAJA EN VENTA!","PLANTA BAJA SEMINUEVA EN VENTA DE 3 HABITACIONES EN NAVARCLES",,,14,https://fotos5.apinmo.com/3377/4875468/2-1.jpg,https://fotos5.apinmo.com/3377/4875468/2-2.jpg
4895007,"SOLAR EN VENDA DE 174M2 EN BALSARENY POR 126000€",editor@davidberruezo.com,,post,publish,"Terreno urbano","SOLAR EN VENDA DE 174M2 EN BALSARENY POR 126000€","Solar en venda de 174m2 en Balsareny. Hay una obra construida por acabar con una planta baja con garaje y una planta para la vivienda. El terreno da a dos calles. Ideal para constructores o para hacerse la casa de sus sueños!~~SOLAR EN VENDA EN BALSARENY!","Terreno urbano",3377,0,0,"Terreno urbano",0,0,0,0,0,0,,,0,,,,,"Está registrado como solar pero hay una obra construida, pero sin acabar.~P.B. Garaje~P.1. Vivienda sin acabar~El solar da a dos calles.~Hay un proyecto hecho de garaje y seis pisos.~Es ideal para constructores o para alguien que quiera acabar de hacer la casa.",0,Ninguno,0,0,0,174,0,0,0,0,0,,0,,113400,0,AM01469,Vender,Balsareny,08660,Balsareny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,G,3,"Solar en venda de 174m2 en Balsareny. Hay una obra construida por acabar con una planta baja con garaje y una planta para la vivienda. El terreno da a dos calles. Ideal para constructores o para hacerse la casa de sus sueños!~~SOLAR EN VENDA EN BALSARENY!","SOLAR EN VENDA DE 174M2 EN BALSARENY POR 126000€",,,4,https://fotos5.apinmo.com/3377/4895007/3-1.jpg,https://fotos5.apinmo.com/3377/4895007/3-2.jpg
4895084,"LOCAL COMERCIAL EN VENTA DE 62M2 EN LA ZONA DE PL CATALUÑA DE MANRESA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL COMERCIAL EN VENTA DE 62M2 EN LA ZONA DE PL CATALUÑA DE MANRESA","Local comercial en venta en la zona de Plaça Catalunya de Manresa. Es un local de 62 m2, esquinero, con entrada de tienda por un lado y entrada de garaje por el otro y distribuido en varias estancias a reformar. Con suelos de terrazo y carpintería exterior de aluminio. Muy bien situado. Consúltenos!~~LOCAL A REFORMAR EN VENTA EN MANRESA!","Local comercial",3377,0,1966,"Local comercial",0,41.7313342474484,41.7313342474484,1.81806525413647,0,0,,,0,,,,,"Antiguamente era una carnicería, está todo por reformar, tiene varias estancias y tiene entrada de tienda por un lado y entrada de garaje por el otro lado. Es un local esquinero y con buena ubicación.~Se tiene que reformar todo.~~PROPIETARIOS:~- Miquel GATUELLAS BOSQUE  DNI 39294736H~- Montserrat GATUELLAS BOSQUE  DNI 39329234Q~~LIBRE DE CARGAS",0,"Para reformar",0,0,62,0,49,0,0,0,0,,0,,28000,0,AM01471,Vender,Manresa,08242,"Plaça Catalunya",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,2,"Local comercial en venta en la zona de Plaça Catalunya de Manresa. Es un local de 62 m2, esquinero, con entrada de tienda por un lado y entrada de garaje por el otro y distribuido en varias estancias a reformar. Con suelos de terrazo y carpintería exterior de aluminio. Muy bien situado. Consúltenos!~~LOCAL A REFORMAR EN VENTA EN MANRESA!","LOCAL COMERCIAL EN VENTA DE 62M2 EN LA ZONA DE PL CATALUÑA DE MANRESA",,,11,https://fotos5.apinmo.com/3377/4895084/3-1.jpg,https://fotos5.apinmo.com/3377/4895084/3-2.jpg
4895134,"LOCAL COMERCIAL EN VENTA DE 165M2 EN LA ZONA DE PL CATALUÑA DE MANRESA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL COMERCIAL EN VENTA DE 165M2 EN LA ZONA DE PL CATALUÑA DE MANRESA","Local comercial en venta en la zona de Plaça Catalunya de Manresa. Con 165 m2, salida de humos, persiana manual y suelo de hormigón. Está por obrar, ideal para adaptar al negocio que se desee. Infórmese!~~LOCAL DE 165M2 EN VENTA EN MANRESA!!!~~~~~","Local comercial",3377,0,1999,"Local comercial",0,41.7302818872576,41.7302818872576,1.81965053567225,0,0,,,0,,,,,"Hay salida de humos y persiana manual.~El local está todo por obrar, no hay nada hecho, se tiene que hacer instalaciones y todo.~Posibilidad de alquiler y alquiler con opción a compra.~PRECIO ALQUILER: 400€ + IVA / 2 MESES DE FIANZA Y HONORARIOS DOBLES~~PROPIETARIOS:~- Miquel GATUELLAS BOSQUE  DNI 39294736H~- Jesus GATUELLAS BOSQUE   DNI 39305852W~- Montserrat GATUELLAS BOSQUE  DNI 39329234Q~~LIBRE DE CARGAS~",0,"Para reformar",0,0,165,0,155,0,0,0,0,,0,,85000,0,AM01472,Vender,Manresa,08242,"Carretera Cardona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,2,"Local comercial en venta en la zona de Plaça Catalunya de Manresa. Con 165 m2, salida de humos, persiana manual y suelo de hormigón. Está por obrar, ideal para adaptar al negocio que se desee. Infórmese!~~LOCAL DE 165M2 EN VENTA EN MANRESA!!!~~~~~","LOCAL COMERCIAL EN VENTA DE 165M2 EN LA ZONA DE PL CATALUÑA DE MANRESA",,,4,https://fotos5.apinmo.com/3377/4895134/5-1.jpg,https://fotos5.apinmo.com/3377/4895134/5-2.jpg
4895138,"LOCAL COMERCIAL EN ALQUILER DE 165M2 CERCA DEL CENTRO DE MANRESA",editor@davidberruezo.com,,post,publish,"Local comercial","LOCAL COMERCIAL EN ALQUILER DE 165M2 CERCA DEL CENTRO DE MANRESA","Local comercial en alquiler en la zona de crta. de Cardona de Manresa. Con 165 m2, dispone de salida de humos, persiana manual y suelo de hormigón. Está por obrar, ideal para adaptar al negocio que se desee. Infórmese!~~PRECIO: 400€~~LOCAL DE 165M2 EN ALQUILER EN MANRESA!!!~~~~~","Local comercial",3377,0,1999,"Local comercial",0,41.7302818872576,41.7302818872576,1.81965053567225,0,0,,,0,,,,,"Hay salida de humos y persiana manual.~El local está todo por obrar, no hay nada hecho, se tiene que hacer instalaciones y todo.~Posibilidad de alquiler y alquiler con opción a compra.~PRECIO ALQUILER: 400€ + IVA~GASTOS A CONCRETAR~2 MESES DE FIANZA~HONORARIOS: 1 MES PROPIETARIO/ 1 MES INQUILINO~~PROPIETARIOS:~- Miquel GATUELLAS BOSQUE  DNI 39294736H~- Jesus GATUELLAS BOSQUE   DNI 39305852W~- Montserrat GATUELLAS BOSQUE  DNI 39329234Q~~LIBRE DE CARGAS~",0,"Para reformar",0,0,165,0,155,0,0,0,0,,0,,0,400,AM01473,Alquilar,Manresa,08242,"Carretera Cardona",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,G,2,"Local comercial en alquiler en la zona de crta. de Cardona de Manresa. Con 165 m2, dispone de salida de humos, persiana manual y suelo de hormigón. Está por obrar, ideal para adaptar al negocio que se desee. Infórmese!~~PRECIO: 400€~~LOCAL DE 165M2 EN ALQUILER EN MANRESA!!!~~~~~","LOCAL COMERCIAL EN ALQUILER DE 165M2 CERCA DEL CENTRO DE MANRESA",,,4,https://fotos5.apinmo.com/3377/4895138/4-1.jpg,https://fotos5.apinmo.com/3377/4895138/4-2.jpg
